"d1","d2","d3","d4","d5","d6","d7","d8","d9","d19","d11","d12","d13","d14","d15","d16","d17","d18","d19.1","d20","d21","d22","class"
1,2,31550,1798,160,4500,250,225,8.6,7.6,176,1575,4703,1826,1427,2808,475,480,1500,90,64,121,1
1,2,31150,1798,160,4500,250,225,8.6,7.1,164,1485,4703,1826,1427,2808,475,480,1300,90,65,121,1
1,2,33300,1798,160,4500,250,218,8.6,7.2,174,1525,4703,1826,1427,2808,475,480,1300,90,65,121,1
1,2,33500,1798,160,4500,250,225,8.6,7.6,176,1575,4703,1826,1427,2808,475,480,1500,90,64,121,1
1,2,31150,1798,160,4500,250,225,8.6,7.1,164,1485,4703,1826,1427,2808,475,480,1300,90,65,121,1
1,2,33300,1798,160,4500,250,218,8.6,7.2,174,1525,4703,1826,1427,2808,475,480,1300,90,65,121,1
1,2,33500,1798,160,4500,250,225,8.6,7.6,176,1575,4703,1826,1427,2808,475,480,1500,90,64,121,1
1,2,31200,1984,180,4000,320,236,7.9,6.6,154,1530,4703,1826,1427,2808,455,480,1500,90,65,135,1
1,2,33350,1984,180,4000,320,226,8.2,7.1,167,1530,4703,1826,1427,2808,485,480,1500,90,65,135,1
1,2,33150,1984,180,4000,320,236,7.9,6.6,154,1530,4703,1826,1427,2808,455,480,1500,90,65,135,1
1,2,35300,1984,180,4000,320,226,8.2,7.1,167,1530,4703,1826,1427,2808,485,480,1500,90,65,135,1
1,2,33150,1984,180,4000,320,236,7.9,6.6,154,1530,4703,1826,1427,2808,455,480,1500,90,65,135,1
1,2,35300,1984,180,4000,320,226,8.2,7.1,167,1530,4703,1826,1427,2808,485,480,1500,90,65,135,1
1,2,33900,1984,211,4300,350,250,6.9,6.6,154,1530,4703,1826,1427,2808,455,480,1500,90,65,135,1
1,2,36050,1984,211,4300,350,240,6.9,7.1,167,1550,4703,1826,1427,2808,475,480,1500,90,65,135,1
1,2,36250,1984,211,4300,350,250,6.6,7.4,172,1595,4703,1826,1427,2808,475,480,1700,90,64,135,1
1,2,35850,1984,211,4300,350,250,6.9,6.6,154,1530,4703,1826,1427,2808,455,480,1500,90,65,135,1
1,2,38000,1984,211,4300,350,240,6.9,7.1,167,1550,4703,1826,1427,2808,475,480,1500,90,65,135,1
1,2,38200,1984,211,4300,350,250,6.6,7.4,172,1595,4703,1826,1427,2808,475,480,1700,90,64,135,1
1,2,35850,1984,211,4300,350,250,6.9,6.6,154,1530,4703,1826,1427,2808,455,480,1500,90,65,135,1
1,2,38000,1984,211,4300,350,240,6.9,7.1,167,1550,4703,1826,1427,2808,475,480,1500,90,65,135,1
1,2,38200,1984,211,4300,350,250,6.6,7.4,172,1595,4703,1826,1427,2808,475,480,1700,90,64,135,1
1,2,40200,3197,265,6500,330,250,6.2,8.2,194,1655,4703,1826,1427,2808,475,480,1900,90,64,216,1
1,2,40400,3197,265,6500,330,250,6.2,8.9,213,1655,4703,1826,1427,2808,475,480,1900,90,64,216,1
1,2,42450,3197,265,6500,330,250,6.4,9,215,1685,4703,1826,1427,2808,475,480,1900,90,64,216,1
1,2,41500,3197,265,6500,330,250,6.2,8.2,194,1655,4703,1826,1427,2808,475,480,1900,90,64,216,1
1,2,41700,3197,265,6500,330,250,6.2,8.9,213,1655,4703,1826,1427,2808,475,480,1900,90,64,216,1
1,2,43750,3197,265,6500,330,250,6.4,9,215,1685,4703,1826,1427,2808,475,480,1900,90,64,216,1
1,2,41500,3197,265,6500,330,250,6.2,8.2,194,1655,4703,1826,1427,2808,475,480,1900,90,64,216,1
1,2,41700,3197,265,6500,330,250,6.2,8.9,213,1655,4703,1826,1427,2808,475,480,1900,90,64,216,1
1,2,43750,3197,265,6500,330,250,6.4,9,215,1685,4703,1826,1427,2808,475,480,1900,90,64,216,1
1,2,50900,2995,333,5500,440,250,5.1,9.7,225,1725,4717,1826,1406,2811,475,480,1900,90,64,202,1
1,2,53400,2995,333,5500,440,250,5.3,9.4,219,1760,4717,1826,1406,2811,475,480,1900,90,64,202,1
2,2,28700,1968,120,4200,290,205,10.7,5.1,134,1545,4703,1826,1427,2808,465,480,1300,90,65,308,1
2,2,31000,1968,120,4200,290,205,10.7,5.1,134,1545,4703,1826,1427,2808,465,480,1300,90,65,308,1
2,2,31000,1968,120,4200,290,205,10.7,5.1,134,1545,4703,1826,1427,2808,465,480,1300,90,65,308,1
2,2,30700,1968,143,4200,320,215,9.4,5.3,139,1535,4703,1826,1427,2808,475,480,1700,90,65,308,1
2,2,32850,1968,143,4200,320,210,9.4,5.7,149,1570,4703,1826,1427,2808,475,480,1700,90,65,308,1
2,2,33050,1968,143,4200,320,0,0,5.9,155,0,4703,1826,1427,2808,0,480,0,90,65,308,1
2,2,32650,1968,143,4200,320,215,9.4,5.3,139,1535,4703,1826,1427,2808,475,480,1700,90,65,308,1
2,2,34800,1968,143,4200,320,210,9.4,5.7,149,1570,4703,1826,1427,2808,475,480,1700,90,65,308,1
2,2,35000,1968,143,4200,320,0,0,5.9,155,0,4703,1826,1427,2808,0,480,0,90,65,308,1
2,2,32650,1968,143,4200,320,215,9.4,5.3,139,1535,4703,1826,1427,2808,475,480,1700,90,65,308,1
2,2,34800,1968,143,4200,320,210,9.4,5.7,149,1570,4703,1826,1427,2808,475,480,1700,90,65,308,1
2,2,35000,1968,143,4200,320,0,0,5.9,155,0,4703,1826,1427,2808,0,480,0,90,65,308,1
2,2,32500,1968,170,4200,350,230,8.3,5.3,139,1535,4703,1826,1427,2808,475,480,1600,90,65,308,1
2,2,34850,1968,170,4200,350,228,8.3,5.9,155,1630,4703,1826,1427,2808,475,480,1600,90,64,308,1
2,2,34450,1968,170,4200,350,230,8.3,5.3,139,1535,4703,1826,1427,2808,475,480,1600,90,65,308,1
2,2,36800,1968,170,4200,350,228,8.3,5.9,155,1630,4703,1826,1427,2808,475,480,1600,90,64,308,1
2,2,34450,1968,170,4200,350,230,8.3,5.3,139,1535,4703,1826,1427,2808,475,480,1600,90,65,308,1
2,2,36800,1968,170,4200,350,228,8.3,5.9,155,1630,4703,1826,1427,2808,475,480,1600,90,64,308,1
2,2,35100,2698,190,3500,400,239,7.9,6,159,1645,4703,1826,1427,2808,475,480,1600,90,65,416,1
2,2,37250,2698,190,3500,400,226,7.7,6.4,167,1670,4703,1826,1427,2808,475,480,1700,90,65,416,1
2,2,36400,2698,190,3500,400,239,7.9,6,159,1645,4703,1826,1427,2808,475,480,1600,90,65,416,1
2,2,38550,2698,190,3500,400,226,7.7,6.4,167,1670,4703,1826,1427,2808,475,480,1700,90,65,416,1
2,2,36400,2698,190,3500,400,239,7.9,6,159,1645,4703,1826,1427,2808,475,480,1600,90,65,416,1
2,2,38550,2698,190,3500,400,226,7.7,6.4,167,1670,4703,1826,1427,2808,475,480,1700,90,65,416,1
2,2,41400,2967,240,4000,500,250,6.1,6.6,173,1730,4703,1826,1427,2808,475,480,1900,90,64,463,1
2,2,43450,2967,240,4000,500,250,6.2,6.9,182,1765,4703,1826,1427,2808,475,480,1900,90,64,463,1
2,2,42700,2967,240,4000,500,250,6.1,6.6,173,1730,4703,1826,1427,2808,475,480,1900,90,64,463,1
2,2,44750,2967,240,4000,500,250,6.2,6.9,182,1765,4703,1826,1427,2808,475,480,1900,90,64,463,1
2,2,42700,2967,240,4000,500,250,6.1,6.6,173,1730,4703,1826,1427,2808,475,480,1900,90,64,463,1
2,2,44750,2967,240,4000,500,250,6.2,6.9,182,1765,4703,1826,1427,2808,475,480,1900,90,64,463,1
1,2,27750,1798,120,3650,230,0,0,7.2,169,0,4703,1826,1436,2808,0,490,0,90,65,121,2
1,2,29900,1798,120,3650,230,0,0,7.5,174,0,4703,1826,1436,2808,0,490,0,90,65,121,2
1,2,30050,1798,120,3650,230,0,0,7.2,169,0,4703,1826,1436,2808,0,490,0,90,65,121,2
1,2,32200,1798,120,3650,230,0,0,7.5,174,0,4703,1826,1436,2808,0,490,0,90,65,121,2
1,2,30050,1798,120,3650,230,0,0,7.2,169,0,4703,1826,1436,2808,0,490,0,90,65,121,2
1,2,32200,1798,120,3650,230,0,0,7.5,174,0,4703,1826,1436,2808,0,490,0,90,65,121,2
1,2,30850,1798,160,4500,250,218,8.9,7.2,169,1545,4703,1826,1436,2808,495,490,1300,90,65,121,2
1,2,33000,1798,160,4500,250,210,8.9,7.5,174,1585,4703,1826,1436,2808,495,490,1300,90,65,121,2
1,2,33200,1798,160,4500,250,219,8.9,7.7,179,1625,4703,1826,1436,2808,495,490,1500,90,64,121,2
1,2,32800,1798,160,4500,250,218,8.9,7.2,169,1545,4703,1826,1436,2808,495,490,1300,90,65,121,2
1,2,34950,1798,160,4500,250,210,8.9,7.5,174,1585,4703,1826,1436,2808,495,490,1300,90,65,121,2
1,2,35150,1798,160,4500,250,219,8.9,7.7,179,1625,4703,1826,1436,2808,495,490,1500,90,64,121,2
1,2,32800,1798,160,4500,250,218,8.9,7.2,169,1545,4703,1826,1436,2808,495,490,1300,90,65,121,2
1,2,34950,1798,160,4500,250,210,8.9,7.5,174,1585,4703,1826,1436,2808,495,490,1300,90,65,121,2
1,2,107400,4163,420,7800,430,301,4.6,14.6,349,1635,4431,1904,1252,2650,230,100,0,0,75,283,3
1,2,35150,1798,160,4500,250,219,8.9,7.7,179,1625,4703,1826,1436,2808,495,490,1500,90,64,121,2
1,2,32850,1984,180,4000,320,228,8.1,6.8,159,1565,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,35000,1984,180,4000,320,218,8.6,7.3,172,1600,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,34800,1984,180,4000,320,228,8.1,6.8,159,1565,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,36950,1984,180,4000,320,218,8.6,7.3,172,1600,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,34800,1984,180,4000,320,228,8.1,6.8,159,1565,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,36950,1984,180,4000,320,218,8.6,7.3,172,1600,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,35550,1984,211,4300,350,242,7.1,6.8,159,1570,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,37700,1984,211,4300,350,232,7.4,7.3,172,1605,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,37900,1984,211,4300,350,238,6.7,7.6,176,1640,4703,1826,1436,2808,495,490,1700,90,64,135,2
1,2,37500,1984,211,4300,350,242,7.1,6.8,159,1570,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,39650,1984,211,4300,350,232,7.4,7.3,172,1605,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,39850,1984,211,4300,350,238,6.7,7.6,176,1640,4703,1826,1436,2808,495,490,1700,90,64,135,2
1,2,37500,1984,211,4300,350,242,7.1,6.8,159,1570,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,39650,1984,211,4300,350,232,7.4,7.3,172,1605,4703,1826,1436,2808,495,490,1500,90,65,135,2
1,2,39850,1984,211,4300,350,238,6.7,7.6,176,1640,4703,1826,1436,2808,495,490,1700,90,64,135,2
1,2,41850,3197,265,6500,330,250,6.6,8.4,199,1665,4703,1826,1436,2808,495,490,1700,90,64,216,2
1,2,42050,3197,265,6500,330,250,6.6,9.1,216,1705,4703,1826,1436,2808,495,490,1900,90,64,216,2
1,2,44100,3197,265,6500,330,250,6.4,9.2,219,1735,4703,1826,1436,2808,495,490,1900,90,64,216,2
1,2,43150,3197,265,6500,330,250,6.6,8.4,199,1665,4703,1826,1436,2808,495,490,1700,90,64,216,2
1,2,43350,3197,265,6500,330,250,6.6,9.1,216,1705,4703,1826,1436,2808,495,490,1900,90,64,216,2
1,2,45400,3197,265,6500,330,250,6.4,9.2,219,1735,4703,1826,1436,2808,495,490,1900,90,64,216,2
1,2,43150,3197,265,6500,330,250,6.6,8.4,199,1665,4703,1826,1436,2808,495,490,1700,90,64,216,2
1,2,43350,3197,265,6500,330,250,6.6,9.1,216,1705,4703,1826,1436,2808,495,490,1900,90,64,216,2
1,2,36500,2773,190,5000,280,238,8.2,8.2,191,1575,4927,1855,1459,2843,555,546,1600,100,70,189,1
1,2,45400,3197,265,6500,330,250,6.4,9.2,219,1735,4703,1826,1436,2808,495,490,1900,90,64,216,2
1,2,52600,2995,333,5500,440,250,5.2,9.9,229,1780,4717,1826,1415,2811,495,490,1900,90,64,202,2
1,2,55050,2995,333,5500,440,250,5.4,9.7,224,1810,4717,1826,1415,2811,495,490,1900,90,64,202,2
2,2,30350,1968,120,4200,290,197,11.2,5.3,140,1600,4703,1826,1436,2808,495,490,1300,90,65,308,2
2,2,32650,1968,120,4200,290,197,11.2,5.3,140,1600,4703,1826,1436,2808,495,490,1300,90,65,308,2
2,2,32650,1968,120,4200,290,197,11.2,5.3,140,1600,4703,1826,1436,2808,495,490,1300,90,65,308,2
2,2,32350,1968,143,4200,320,208,9.7,5.4,143,1595,4703,1826,1436,2808,495,490,1700,90,65,308,2
2,2,34500,1968,143,4200,320,200,9.7,5.9,155,1630,4703,1826,1436,2808,495,490,1700,90,65,308,2
2,2,34700,1968,143,4200,320,0,0,6.2,162,0,4703,1826,1436,2808,0,490,0,90,65,308,2
2,2,34400,1968,143,4200,320,208,9.7,5.4,143,1595,4703,1826,1436,2808,495,490,1700,90,65,308,2
2,2,36450,1968,143,4200,320,200,9.7,5.9,155,1630,4703,1826,1436,2808,495,490,1700,90,65,308,2
2,2,36650,1968,143,4200,320,0,0,6.2,162,0,4703,1826,1436,2808,0,490,0,90,65,308,2
2,2,34400,1968,143,4200,320,208,9.7,5.4,143,1595,4703,1826,1436,2808,495,490,1700,90,65,308,2
2,2,36450,1968,143,4200,320,200,9.7,5.9,155,1630,4703,1826,1436,2808,495,490,1700,90,65,308,2
2,2,36650,1968,143,4200,320,0,0,6.2,162,0,4703,1826,1436,2808,0,490,0,90,65,308,2
2,2,34150,1968,170,4200,350,222,8.6,5.6,149,1595,4703,1826,1436,2808,495,490,1600,90,65,308,2
2,2,36500,1968,170,4200,350,220,8.6,6.2,162,1670,4703,1826,1436,2808,495,490,1600,90,64,308,2
2,2,36100,1968,170,4200,350,222,8.6,5.6,149,1595,4703,1826,1436,2808,495,490,1600,90,65,308,2
2,2,38450,1968,170,4200,350,220,8.6,6.2,162,1670,4703,1826,1436,2808,495,490,1600,90,64,308,2
2,2,36100,1968,170,4200,350,222,8.6,5.6,149,1595,4703,1826,1436,2808,495,490,1600,90,65,308,2
2,2,38450,1968,170,4200,350,220,8.6,6.2,162,1670,4703,1826,1436,2808,495,490,1600,90,64,308,2
2,2,36750,2698,190,3500,400,230,8.3,6.2,164,1695,4703,1826,1436,2808,495,490,1600,90,65,416,2
2,2,38900,2698,190,3500,400,220,7.9,6.5,169,1720,4703,1826,1436,2808,495,490,1700,90,65,416,2
2,2,38050,2698,190,3500,400,230,8.3,6.2,164,1695,4703,1826,1436,2808,495,490,1600,90,65,416,2
2,2,40200,2698,190,3500,400,220,7.9,6.5,169,1720,4703,1826,1436,2808,495,490,1700,90,65,416,2
2,2,38050,2698,190,3500,400,230,8.3,6.2,164,1695,4703,1826,1436,2808,495,490,1600,90,65,416,2
2,2,40200,2698,190,3500,400,220,7.9,6.5,169,1720,4703,1826,1436,2808,495,490,1700,90,65,416,2
2,2,43050,2967,240,4000,500,250,6.3,6.8,176,1770,4703,1826,1436,2808,495,490,1900,90,64,463,2
2,2,45100,2967,240,4000,500,250,6.3,7.2,186,1810,4703,1826,1436,2808,495,490,1900,90,64,463,2
2,2,44350,2967,240,4000,500,250,6.3,6.8,176,1770,4703,1826,1436,2808,495,490,1900,90,64,463,2
2,2,46400,2967,240,4000,500,250,6.3,7.2,186,1810,4703,1826,1436,2808,495,490,1900,90,64,463,2
2,2,44350,2967,240,4000,500,250,6.3,6.8,176,1770,4703,1826,1436,2808,495,490,1900,90,64,463,2
2,2,46400,2967,240,4000,500,250,6.3,7.2,186,1810,4703,1826,1436,2808,495,490,1900,90,64,463,2
1,2,35250,1781,163,5700,225,226,9.4,8.3,197,1615,4573,1777,1391,2650,405,315,1400,0,70,121,5
1,2,37400,1781,163,5700,225,219,9.3,8.5,204,1655,4573,1777,1391,2650,405,315,1500,0,70,121,5
1,2,38850,1984,200,5100,280,238,7.9,8,190,1675,4573,1777,1391,2650,405,315,1400,0,70,135,5
1,2,41000,1984,200,5100,280,233,8.1,8.3,197,1705,4573,1777,1391,2650,405,315,1500,0,70,135,5
1,2,45300,3123,255,6500,330,250,7.2,9.6,228,1735,4573,1777,1391,2650,405,315,1700,0,70,216,5
1,2,45500,3123,255,6500,330,250,6.8,11,262,1770,4573,1777,1391,2650,405,315,1800,0,63,216,5
1,2,47550,3123,255,6500,330,250,7.4,11.1,259,1815,4573,1777,1391,2650,405,315,1800,0,63,216,5
1,2,64550,4163,344,7000,410,250,5.9,13.8,331,1930,4573,1777,1391,2650,385,315,0,0,63,283,5
1,2,67000,4163,344,7000,410,250,6.2,12.6,302,1970,4573,1777,1391,2650,385,315,0,0,63,283,5
1,2,85050,4163,420,7800,430,250,4.9,13.9,334,1920,4555,1814,1391,2650,385,315,0,0,63,283,5
2,2,36700,1968,140,4000,320,207,10.4,6.4,172,1675,4573,1777,1391,2650,405,315,1600,0,70,308,5
2,2,38850,1968,140,4000,320,201,10.6,6.5,175,1705,4573,1777,1391,2650,405,315,1600,0,70,308,5
2,2,42650,2698,180,3300,380,222,9,7.1,186,1820,4573,1777,1391,2650,405,315,1800,0,70,416,5
2,2,45250,2967,233,4000,450,242,7.3,7.9,209,1865,4573,1777,1391,2650,405,315,1800,0,63,463,5
2,2,47300,2967,233,4000,450,242,7.8,8.4,223,1890,4573,1777,1391,2650,405,315,1800,0,63,463,5
1,2,33800,1984,180,4000,320,236,7.8,6.6,154,1495,4625,1854,1372,2751,425,455,1500,75,65,135,3
1,2,35950,1984,180,4000,320,226,8.1,7.1,167,1535,4625,1854,1372,2751,425,455,1500,75,65,135,3
1,2,37800,1984,211,4300,350,250,6.9,6.6,154,1495,4625,1854,1372,2751,425,455,1500,75,65,135,3
1,2,39950,1984,211,4300,350,240,6.9,7.1,167,1540,4625,1854,1372,2751,425,455,1500,75,65,135,3
1,2,40150,1984,211,4300,350,246,6.5,7.4,172,1565,4625,1854,1372,2751,425,455,1700,75,64,135,3
1,2,42300,1984,211,4300,350,0,0,7.4,172,0,4625,1854,1372,2751,0,455,0,75,64,135,3
1,2,44750,3197,265,6500,330,250,6.6,8.2,194,1570,4625,1854,1372,2751,425,455,1700,75,65,216,3
1,2,44950,3197,265,6500,330,250,6.1,8.9,213,1610,4625,1854,1372,2751,425,455,1900,75,64,216,3
1,2,47000,3197,265,6500,330,250,6.4,9,215,1645,4625,1854,1372,2751,425,455,1900,75,64,216,3
1,2,56900,4163,354,7000,440,250,5.1,12.1,288,1630,4635,1854,1369,2751,500,455,0,75,64,283,3
1,2,59350,4163,354,7000,440,250,5.4,10.8,256,1675,4635,1854,1369,2751,500,455,0,75,64,283,3
2,2,36200,1968,170,4200,350,230,8.3,5.6,147,1545,4625,1854,1372,2751,425,455,1700,75,65,308,3
2,2,38550,1968,170,4200,350,0,0,0,0,0,4625,1854,1372,2751,0,455,0,75,65,308,3
2,2,39450,2698,190,3500,400,239,7.9,6,159,1625,4625,1854,1372,2751,425,455,1600,75,65,416,3
2,2,41600,2698,190,3500,400,232,7.6,6.4,167,1650,4625,1854,1372,2751,425,455,1700,75,65,416,3
2,2,45900,2967,240,4000,500,250,5.9,6.6,173,1685,4625,1854,1372,2751,425,455,1900,75,64,463,3
2,2,47950,2967,240,4000,500,250,6.1,6.9,182,1725,4625,1854,1372,2751,425,455,1900,75,64,463,3
1,2,38700,2773,190,5000,280,233,8.3,8.4,195,1615,4927,1855,1459,2843,535,546,1900,100,70,189,1
1,2,39250,2773,190,5000,280,237,8.4,8.7,204,1735,4927,1855,1459,2843,485,546,1800,100,80,189,1
1,2,41400,2773,220,5750,280,240,7.3,8.4,197,1615,4927,1855,1459,2843,535,546,1900,100,70,189,1
1,2,44000,2773,220,5750,280,240,7.7,9,212,1755,4927,1855,1459,2843,505,546,1900,100,80,189,1
1,2,47900,2995,290,4850,420,250,5.9,9.4,219,1785,4927,1855,1459,2843,520,546,1900,100,80,202,1
1,2,64900,4163,350,6800,440,250,5.9,10.2,244,1845,4927,1855,1459,2843,505,546,2100,100,80,283,1
1,2,83600,5204,435,6800,540,250,5.2,12.6,299,1985,4938,1864,1442,2847,505,546,2100,100,80,357,1
1,2,105550,4991,580,6250,650,250,4.5,13.9,331,2060,4928,1889,1456,2846,505,546,0,100,80,337,1
2,2,35100,1968,136,4000,320,208,10.3,5.3,139,1625,4927,1855,1459,2843,505,546,1500,100,70,308,1
2,2,37300,1968,136,4000,320,204,9.9,5.8,151,1640,4927,1855,1459,2843,515,546,1600,100,70,308,1
2,2,36200,1968,170,4200,350,225,8.9,5.7,149,1640,4927,1855,1459,2843,505,546,1600,100,70,308,1
2,2,38400,1968,170,4200,350,218,8.9,5.8,153,1665,4927,1855,1459,2843,505,546,1600,100,70,308,1
2,2,39900,2698,190,3500,400,232,7.9,6.2,164,1710,4927,1855,1459,2843,505,546,1600,100,70,416,1
2,2,42100,2698,190,3500,400,227,7.9,6.4,169,1735,4927,1855,1459,2843,505,546,1800,100,70,416,1
2,2,44700,2698,190,3500,450,230,8.2,7.1,189,1830,4927,1855,1459,2843,515,546,1900,100,80,416,1
2,2,45800,2967,240,4000,500,250,6.6,6.7,179,1835,4927,1855,1459,2843,505,546,1800,100,80,463,1
2,2,47850,2967,240,4000,500,250,6.8,7.1,189,1860,4927,1855,1459,2843,505,546,1900,100,80,463,1
1,2,36450,1984,170,4300,280,224,8.5,7.5,174,1665,4927,1855,1463,2843,555,565,1400,100,70,135,2
1,2,38650,1984,170,4300,280,220,8.8,7.8,181,1695,4927,1855,1463,2843,555,565,1500,100,70,135,2
1,2,38750,2773,190,5000,280,232,8.5,8.3,194,1675,4927,1855,1463,2843,575,565,1600,100,70,189,2
1,2,40950,2773,190,5000,280,227,8.6,8.6,199,1745,4927,1855,1463,2843,525,565,1900,100,70,189,2
1,2,41500,2773,190,5000,280,232,8.7,8.7,204,1805,4927,1855,1463,2843,525,565,1800,100,80,189,2
1,2,43650,2773,220,5750,280,235,7.6,8.5,199,1675,4927,1855,1463,2843,595,565,1900,100,70,189,2
1,2,46250,2773,220,5750,280,235,7.9,9.1,214,1805,4927,1855,1463,2843,565,565,1900,100,80,189,2
1,2,50150,2995,290,4850,420,250,6.1,9.5,223,1845,4927,1855,1463,2843,575,565,1900,100,80,202,2
1,2,67150,4163,350,6800,440,250,6.1,10.2,244,1905,4927,1855,1463,2843,555,565,2100,100,80,283,2
1,2,85850,5204,435,6800,540,250,5.3,12.6,299,2045,4938,1864,1446,2847,555,565,2100,100,80,357,2
1,2,107800,4991,580,6250,650,250,4.6,14,333,2100,4928,1889,1460,2846,555,565,0,100,80,337,2
2,2,39550,1968,136,4000,320,200,10.2,5.9,155,1710,4927,1855,1463,2843,565,565,1600,100,70,308,2
2,2,37350,1968,136,4000,320,204,10.7,5.3,139,1695,4927,1855,1463,2843,555,565,1500,100,70,308,2
2,2,38450,1968,170,4200,350,221,9.2,5.8,152,1710,4927,1855,1463,2843,555,565,1600,100,70,308,2
2,2,40650,1968,170,4200,350,214,9.2,5.9,154,1735,4927,1855,1463,2843,555,565,1600,100,70,308,2
2,2,42150,2698,190,3500,400,228,8.2,6.2,164,1780,4927,1855,1463,2843,555,565,1600,100,70,416,2
2,2,44350,2698,190,3500,400,223,8.2,6.5,172,1810,4927,1855,1463,2843,555,565,1800,100,70,416,2
2,2,46950,2698,190,3500,450,226,8.4,7.1,189,1925,4927,1855,1463,2843,520,565,1900,100,80,416,2
2,2,48050,2967,240,4000,500,245,6.8,6.7,179,1895,4927,1855,1463,2843,555,565,1800,100,80,463,2
2,2,50100,2967,240,4000,500,245,7,7.1,189,1925,4927,1855,1463,2843,550,565,1900,100,80,463,2
1,2,53400,2995,290,4850,420,250,6.3,9.7,225,1895,4934,1862,1506,2833,575,565,1900,100,80,202,2
1,2,70400,4163,350,6800,440,250,6.3,10.8,257,1955,4934,1862,1506,2833,555,565,2100,100,80,283,2
2,2,50200,2698,190,3500,450,218,8.8,7.5,199,1955,4934,1862,1506,2833,545,565,1900,100,80,416,2
2,2,51300,2967,240,4000,500,233,7.2,7.2,189,1940,4934,1862,1506,2833,555,565,1800,100,80,463,2
2,2,53350,2967,240,4000,500,233,7.4,7.5,199,1955,4934,1862,1506,2833,555,565,1900,100,80,463,2
1,2,62300,2773,210,5500,280,238,8,8.3,199,1765,5062,1894,1444,2944,525,500,0,100,90,189,1
1,2,64850,3123,260,6500,330,250,7.7,9.9,234,1765,5062,1894,1444,2944,525,500,1900,100,90,216,1
1,2,67800,3123,260,6500,330,250,7.7,10.9,259,1860,5062,1894,1444,2944,525,500,1900,100,90,216,1
1,2,80900,4163,350,6800,440,250,6.1,10.9,259,1875,5062,1894,1444,2944,525,500,2300,100,90,283,1
1,2,114550,5998,450,6200,580,250,5.1,14.7,350,2035,5062,1894,1424,2944,475,500,2300,100,90,405,1
1,2,101600,5204,450,7000,540,250,5.1,13.2,314,2015,5062,1894,1424,2944,525,500,2300,100,90,357,1
2,2,67500,2967,233,4000,450,243,7.8,8.4,224,1905,5062,1894,1444,2944,525,500,2200,100,90,463,1
2,2,85950,4134,326,3750,650,250,5.9,9.4,249,2020,5062,1894,1444,2944,525,500,2300,100,90,648,1
1,2,71400,3123,260,6500,330,250,7.9,9.9,234,1815,5192,1894,1455,3074,525,500,1900,100,90,216,1
1,2,87050,4163,350,6800,440,250,6.3,10.9,259,1925,5192,1894,1455,3074,525,500,2300,100,90,283,1
1,2,125300,5998,450,6200,580,250,5.2,13.6,324,2070,5192,1894,1455,3074,475,500,2300,100,90,405,1
2,2,74500,2967,233,4000,450,243,7.9,8.4,224,1955,5192,1894,1455,3074,525,500,2200,100,90,463,1
2,2,92100,4134,326,3750,650,250,6.1,9.4,249,2070,5192,1894,1455,3074,525,500,2300,100,90,648,1
1,2,114800,4163,420,7800,430,301,4.6,13.6,325,1640,4431,1904,1252,2650,225,100,0,0,75,283,3
1,2,142400,5204,525,8700,530,316,3.9,14.7,351,0,4435,1930,1252,2650,0,100,0,0,75,357,3
1,2,149800,5204,525,8700,530,316,3.9,13.7,327,0,4435,1930,1252,2650,0,100,0,0,75,357,3
1,2,40200,1984,211,4300,350,222,7.6,8.3,192,1770,4629,1880,1653,2807,505,540,2000,100,75,135,6
1,2,42350,1984,211,4300,350,222,7.2,8.5,197,1815,4629,1880,1653,2807,505,540,2000,100,75,135,6
2,2,38300,1968,170,4200,350,204,9.5,6.7,175,1805,4629,1880,1653,2807,505,540,2000,100,75,308,6
2,2,47400,2967,240,4000,500,225,6.5,7.5,199,1940,4629,1880,1653,2807,505,540,2000,100,75,463,6
1,2,51100,3597,280,6200,360,225,8.5,12.7,304,2205,5086,1983,1737,3002,695,775,3500,100,100,243,6
1,2,68300,4163,350,6800,440,244,7.4,13.3,317,2240,5086,1983,1737,3002,695,775,3500,100,100,283,6
2,2,51950,2967,240,4000,550,210,8.5,9.1,239,2295,5086,1983,1737,3002,695,775,3500,100,100,463,6
2,2,71700,4134,326,3750,760,236,6.4,11.1,294,2420,5086,1983,1737,3002,695,775,3500,100,100,648,6
2,2,130600,5934,500,3750,1000,250,5.5,11.3,298,2680,5063,2000,1737,3002,595,775,3300,100,100,926,6
1,3,178143,5998,560,6100,650,312,5.2,16.6,396,2440,5290,1976,1475,3065,500,475,0,0,90,405,1
1,3,203812,5998,611,6000,750,322,4.8,16.6,396,2440,5290,1976,1465,3065,500,475,0,0,90,405,1
