Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,predicted,predicted_class,Age_shap,Workclass_shap,Education-Num_shap,Marital Status_shap,Occupation_shap,Relationship_shap,Race_shap,Sex_shap,Capital Gain_shap,Capital Loss_shap,Hours per week_shap,Country_shap
40.0,4,13.0,2,Other-service,Wife,Black,Male,0.0,0.0,45.0,39,0.8213528,True,0.21773112,0.08383123,0.7091656,0.09427618,0.52513516,1.207539,0.030966835,-0.12897475,-0.1848651,-0.09401991,0.18395874,0.023427531
37.0,4,13.0,2,Tech-support,Husband,Black,Female,0.0,0.0,45.0,39,0.7347995,True,0.19480704,0.072010234,0.6876504,0.081726536,0.3004506,0.7568645,0.01809074,0.057754528,-0.19030759,-0.097463034,0.2684601,0.011697157
45.0,6,9.0,2,Other-service,Husband,Black,Female,0.0,0.0,25.0,39,0.09788127,False,0.27809995,-0.41700014,-0.53802365,0.0808004,0.24210499,0.6086659,0.023234874,0.039190922,-0.2201665,-0.092450514,-1.0948806,0.012066257
60.0,4,4.0,3,Transport-moving,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.021704542,False,0.39998963,-0.028434418,-1.0537527,-0.021487525,-0.65709144,-1.0318867,0.02406255,0.14760666,-0.19923595,-0.057014044,-0.19151565,0.0031025405
21.0,4,10.0,4,Exec-managerial,Own-child,Black,Male,0.0,0.0,10.0,39,0.00037333637,False,-2.6519208,-0.064536944,-0.13794191,-0.5017464,-0.23253402,-1.5619844,-0.0002890407,-0.2130773,-0.20502743,-0.07952137,-1.0854207,-0.016020052
51.0,4,9.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,55.0,39,0.5087372,True,0.4224383,0.039689444,-0.4402602,0.08070114,0.11364232,0.74896103,0.022207562,0.06323274,-0.18095683,-0.07255346,0.36602664,0.01445383
43.0,7,16.0,3,Tech-support,Unmarried,Black,Female,25236.0,0.0,64.0,39,0.9957455,True,0.30625293,-0.042858586,1.1004703,0.0013795716,0.21858796,-0.7203072,0.01870618,0.068085946,5.4551625,-0.034345973,0.20662673,0.020396018
20.0,4,10.0,4,Armed-Forces,Own-child,Black,Female,0.0,0.0,35.0,39,0.0013105265,False,-2.8320825,-0.043078072,-0.15508872,-0.44969052,0.13310304,-1.5717833,0.002375948,0.07819708,-0.20294733,-0.07464677,-0.36472484,-0.013013235
30.0,4,9.0,2,Priv-house-serv,Husband,Black,Female,0.0,0.0,40.0,39,0.30470613,False,-0.3910481,0.009004076,-0.5066123,0.09788504,0.50837576,0.8162775,0.042494867,0.049212027,-0.20711437,-0.08001763,-0.034094263,0.013279858
40.0,2,12.0,2,Other-service,Husband,Black,Female,0.0,0.0,40.0,39,0.6137187,True,0.25035164,-0.0044193775,0.13311352,0.083628014,0.49009082,0.91955924,0.021362303,0.04179559,-0.19451801,-0.08467337,-0.05535009,0.004660976
55.0,4,9.0,5,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.012288944,False,0.4001975,0.008806041,-0.51182634,-0.35620654,-0.3857404,-1.5692027,0.020477267,-0.42168635,-0.19678684,-0.05364841,-0.19392218,0.015477427
44.0,4,10.0,2,Other-service,Husband,Black,Female,0.0,0.0,50.0,39,0.6855583,True,0.37507525,0.09324186,-0.121247455,0.088264704,0.498395,0.76015025,0.023662124,0.04947935,-0.18461765,-0.08296765,0.4126119,0.01001771
37.0,4,10.0,0,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.012663973,False,0.04522938,0.016955968,-0.17537472,-0.20289472,-0.39455134,-1.6905521,0.008025586,-0.3353931,-0.19151147,-0.054088958,-0.24384756,0.004380092
46.0,2,9.0,2,Other-service,Husband,Black,Female,0.0,0.0,65.0,39,0.59794205,True,0.47588217,0.014257596,-0.47228968,0.083977506,0.45610827,0.73929083,0.015246546,0.057727907,-0.17639312,-0.069864355,0.40664142,0.008941684
21.0,4,10.0,4,Farming-fishing,Own-child,Black,Male,0.0,0.0,20.0,39,0.00048713593,False,-2.3778586,-0.044158835,-0.15301229,-0.44646674,-0.41056398,-1.5222788,-0.00027597652,-0.15918769,-0.2123089,-0.08336545,-1.0529858,-0.021372467
45.0,6,13.0,2,Other-service,Husband,Asian-Pac-Islander,Female,0.0,0.0,45.0,3,0.45046195,False,0.26340604,-0.61204994,0.6615146,0.07471916,0.30490965,0.69162834,-0.19488819,0.047093783,-0.19498011,-0.102825046,0.23972018,-0.23442325
35.0,5,9.0,4,,Not-in-family,Black,Female,0.0,0.0,60.0,39,0.08478577,False,-0.07059335,0.2411751,-0.47605854,-0.25582942,-0.23891619,-1.0405664,0.022668174,0.13851063,-0.17471361,-0.04592173,0.64975697,0.014091648
22.0,4,10.0,4,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,35.0,39,0.0011830797,False,-2.2229433,-0.041831587,-0.16058156,-0.38835725,-0.3684692,-1.3917404,-0.0036180303,-0.29668784,-0.2013435,-0.06941408,-0.43756574,-0.013259826
39.0,4,10.0,4,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.045411892,False,0.27541262,0.029145148,-0.1825534,-0.27003503,-0.20460497,-1.3073348,0.022422235,0.16297725,-0.19146237,-0.054836985,-0.1918819,0.009877562
37.0,4,9.0,0,Prof-specialty,Not-in-family,Black,Female,0.0,1669.0,55.0,39,0.02765256,False,0.0036093132,-0.0021134883,-0.50741166,-0.12413526,-0.038150012,-0.9710196,0.003706948,0.13540551,-0.17675881,-1.5119431,0.7639268,0.0075176223
46.0,4,3.0,2,Transport-moving,Husband,Black,Female,0.0,0.0,40.0,26,0.041958243,False,0.35229388,-0.022262625,-1.8064967,0.063379645,-0.5232653,0.62025046,0.014655632,0.049972445,-0.22169375,-0.08229991,-0.12573549,-0.30438212
28.0,6,10.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.16723093,False,-0.52380246,-0.21262018,-0.109065294,0.09562096,-0.13043779,0.7675191,0.0041669654,0.040489726,-0.2261547,-0.09220245,-0.08575253,0.009487858
59.0,4,9.0,3,Exec-managerial,Unmarried,Black,Male,0.0,0.0,20.0,33,0.011162309,False,0.6518062,-0.06907809,-0.4449375,-0.06767003,-0.27914116,-1.42502,0.022497518,-0.2920707,-0.20575331,-0.061924525,-0.9325294,-0.23753549
23.0,4,10.0,4,Farming-fishing,Own-child,Black,Male,0.0,0.0,30.0,39,0.0012016927,False,-1.7748001,-0.0364396,-0.16169375,-0.4350848,-0.4209551,-1.5388097,0.0033633425,-0.18876228,-0.21553393,-0.082848474,-0.7123674,-0.016247062
28.0,4,9.0,4,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,39,0.0051341793,False,-0.5770066,-0.04395699,-0.53269327,-0.29798645,-0.68585515,-1.2664152,-0.31334403,0.09955678,-0.20980501,-0.061591364,-0.23796795,0.0030126465
34.0,4,13.0,2,Other-service,Husband,Black,Female,0.0,0.0,65.0,39,0.80371517,True,0.013534381,0.09527808,0.7786643,0.07734815,0.5211664,0.71060586,0.021414867,0.04748034,-0.18285725,-0.09562775,0.5439732,0.02132782
61.0,4,5.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.118832275,False,0.36404124,-0.019432358,-1.4104434,0.066028,-0.1582745,0.6097188,0.019867858,0.052412786,-0.21318103,-0.07651903,-0.11279609,0.01767184
42.0,1,14.0,4,Other-service,Not-in-family,Black,Male,14084.0,0.0,60.0,39,0.99458176,True,0.32480335,0.21221262,0.6305031,-0.21033128,0.45663396,-0.7614399,0.025423696,-0.24073042,5.724041,-0.026871612,0.20524202,0.015701825
47.0,4,9.0,2,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,39,0.432423,False,0.575996,0.021624837,-0.46806028,0.08763467,0.19468719,0.8648033,-0.19244732,0.057343237,-0.19148225,-0.07498503,-0.031111501,0.02665553
29.0,4,9.0,4,Sales,Unmarried,Black,Female,0.0,0.0,35.0,39,0.0060761115,False,-0.3409388,-0.0401339,-0.5007146,-0.36106262,-0.7668196,-1.4150562,0.02935074,0.12312885,-0.21078102,-0.068267226,-0.40590963,0.0025452862
35.0,6,5.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.05932344,False,-0.20100032,-0.13529824,-1.2765092,0.07465329,-0.24162257,0.5535108,0.0148210125,0.044135798,-0.22361653,-0.0865465,-0.15199658,0.008504016
67.0,4,9.0,4,Other-service,Not-in-family,Black,Male,0.0,0.0,35.0,39,0.02868558,False,0.09461371,0.011982863,-0.53238076,-0.27496383,0.5291934,-1.4025317,0.021472976,-0.32503143,-0.19051091,-0.05703924,-0.25996482,0.0055342508
54.0,4,9.0,2,Armed-Forces,Husband,Black,Female,4064.0,0.0,55.0,39,0.12082015,False,0.4023879,0.027359022,-0.3493962,0.061535787,0.09273013,0.67033607,0.014627894,0.055085573,-2.0829198,-0.07531277,0.3305178,0.010991266
31.0,4,9.0,5,Farming-fishing,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.012359163,False,-0.15568222,0.0040878323,-0.5306091,-0.1378108,-0.7412817,-1.3393544,0.027596697,0.12694101,-0.20610292,-0.05793418,-0.23067033,0.0025375623
23.0,4,9.0,4,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,39,0.0027602778,False,-1.7059723,-0.04679483,-0.3766552,-0.4660354,-0.16740657,-1.5144664,-0.04086795,0.07012574,-0.20350638,-0.07157469,-0.2161936,-0.0076830406
29.0,4,13.0,4,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,45.0,39,0.08199519,False,-0.16327272,0.018121803,0.6960257,-0.3345951,-0.19168827,-1.2317612,0.018209204,-0.33745834,-0.18713559,-0.06610148,0.48933542,0.017409116
24.0,7,14.0,3,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,10.0,3,0.011514807,False,-1.4301789,0.1875417,0.43097624,-0.06598983,0.23173192,-1.14481,0.3556152,-0.17805931,-0.2023501,-0.070105,-1.1769409,-0.24733916
35.0,0,10.0,4,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,39,0.0045102807,False,-0.19566348,0.09872984,-0.1824007,-0.4663689,-0.7610618,-1.7086774,-0.19730663,-0.31141207,-0.20430924,-0.060305413,-0.2639647,-0.0014967555
33.0,1,10.0,4,Other-service,Not-in-family,Black,Female,0.0,0.0,50.0,39,0.17258282,False,-0.17810398,0.27862808,-0.22120215,-0.30154234,0.4003968,-1.0473421,0.026128141,0.14644116,-0.17825373,-0.046025623,0.68976945,0.006303703
47.0,4,9.0,2,Transport-moving,Husband,Black,Female,0.0,0.0,45.0,39,0.35106885,False,0.49356934,0.03774378,-0.43515217,0.08671252,-0.5104396,0.7682936,0.016731923,0.05578686,-0.19612443,-0.081591345,0.2815101,0.011245797
41.0,5,9.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,50.0,39,0.40939933,False,0.13304155,0.14178734,-0.46703485,0.09314189,-0.112013444,0.6946578,0.01801334,0.053528238,-0.18725358,-0.0781241,0.47155568,0.014881353
46.0,4,10.0,3,Armed-Forces,Unmarried,Black,Male,0.0,0.0,40.0,39,0.059020285,False,0.5117581,0.023514288,-0.15899375,-0.058298424,0.2532213,-1.5221584,0.016070811,-0.330745,-0.19363295,-0.06120429,-0.11526737,0.00932573
40.0,4,10.0,2,Transport-moving,Husband,Black,Female,0.0,0.0,50.0,39,0.36278036,False,0.26782915,0.05819615,-0.1543633,0.0881355,-0.58827174,0.76625735,0.014320991,0.047196366,-0.19895922,-0.09066292,0.36335734,0.0062780227
68.0,6,9.0,2,Sales,Husband,Black,Female,2414.0,0.0,40.0,39,0.043233316,False,-0.09227008,-0.23288111,-0.37126043,0.058701914,-0.6420432,0.79143554,0.019390099,0.043070477,-1.3958055,-0.094707415,-0.04036979,0.002421094
41.0,0,8.0,0,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40.0,2,0.0133121265,False,0.19608785,0.063407704,-0.69324636,-0.12216192,-0.75659597,-1.5009931,0.014727596,-0.3138242,-0.19708061,-0.048996206,-0.19214909,0.38777724
32.0,4,11.0,4,Farming-fishing,Not-in-family,Black,Female,0.0,0.0,45.0,39,0.04204707,False,-0.13914797,0.025489725,-0.09601149,-0.25083134,-0.73495406,-1.1007832,0.016704572,0.12416944,-0.19422574,-0.061720543,0.4220861,0.0058471966
35.0,6,9.0,0,Prof-specialty,Own-child,White,Female,0.0,0.0,15.0,39,0.0067645046,False,-0.17953905,-0.035815477,-0.48722944,-0.002961001,-0.14112222,-1.3857424,-0.27732152,0.079200424,-0.20060849,-0.062470753,-1.1613054,0.008264758
43.0,6,9.0,2,Sales,Husband,Black,Female,0.0,0.0,30.0,39,0.055915296,False,0.19081327,-0.2282338,-0.5209306,0.079344,-0.70537496,0.6245278,0.020267986,0.035782296,-0.22988752,-0.09689202,-0.8651256,0.011959407
33.0,4,9.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,40.0,39,0.2829087,False,-0.24169552,0.020809956,-0.4863368,0.090561815,0.234245,0.83332974,0.03417669,0.049048956,-0.20236781,-0.079378456,-0.05445475,0.014613265
34.0,4,9.0,0,Transport-moving,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.01302749,False,-0.124517225,0.0069587333,-0.52818155,-0.2085993,-0.55907935,-1.428893,0.019631904,0.11517264,-0.19722453,-0.055276405,-0.22407913,-0.0008592893
58.0,7,16.0,2,Tech-support,Husband,Asian-Pac-Islander,Female,4064.0,0.0,40.0,19,0.2757893,False,0.3781281,-0.022364166,1.2814404,0.029929606,0.3098639,0.62225956,-0.037234586,0.040901672,-2.208964,-0.09909198,-0.06750271,-0.050177842
18.0,0,9.0,4,Adm-clerical,Own-child,Black,Male,0.0,0.0,20.0,39,0.0002420657,False,-2.6685224,0.005710796,-0.42152408,-0.48750404,-0.63686794,-1.4740162,0.0003471013,-0.20230423,-0.20252822,-0.07275398,-0.99928725,-0.024172375
29.0,4,7.0,5,Armed-Forces,Not-in-family,Black,Male,0.0,2754.0,42.0,39,0.39401382,False,-0.22858962,-0.014818771,-0.9679954,-0.10908371,0.22346593,-0.51074225,0.030235771,-0.36101618,-0.15614396,2.6454594,0.14821479,0.013170176
38.0,7,9.0,0,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,38.0,39,0.008937638,False,0.032308236,-0.08277506,-0.38238096,-0.19827117,-0.32623202,-1.6187301,0.004024888,-0.34203407,-0.19569768,-0.054292656,-0.40685323,0.005053407
29.0,6,12.0,4,Farming-fishing,Own-child,Black,Female,0.0,0.0,60.0,39,0.04036015,False,0.07104857,-0.020889916,-0.08774493,-0.40586287,-0.6578374,-1.4385103,0.0010527606,0.08608878,-0.19536988,-0.07438838,0.6885549,0.007773288
50.0,4,10.0,0,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,30,0.033544514,False,0.46466172,0.027654056,-0.16712357,-0.1182179,-0.77043253,-1.3793371,0.066343196,0.11610175,-0.19496399,-0.06470138,-0.20815474,0.010037945
40.0,4,9.0,2,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,39,0.26508418,False,0.23428878,0.024361318,-0.4600332,0.09933566,-0.13231298,0.83453244,-0.18352236,0.04488098,-0.19781658,-0.079627514,-0.07910757,0.017943222
26.0,4,13.0,4,Exec-managerial,Own-child,Black,Female,0.0,0.0,40.0,39,0.0117066065,False,-0.97696847,0.0069540995,0.5278986,-0.4932221,-0.18876441,-1.807591,0.005200596,0.09477827,-0.20435245,-0.07898783,-0.19043286,0.012297726
34.0,4,9.0,2,Farming-fishing,Husband,Black,Female,0.0,0.0,50.0,39,0.1775377,False,-0.092565656,0.04004725,-0.50344664,0.087800436,-0.78200203,0.69507736,0.016915446,0.041510593,-0.2036738,-0.08464677,0.38895813,0.0055360068
54.0,0,1.0,2,Adm-clerical,Wife,Black,Male,0.0,0.0,40.0,26,0.054696824,False,0.31280005,0.035217404,-1.7885857,0.07077857,-0.5320295,1.0312195,0.014984326,-0.14839633,-0.21197315,-0.06983868,-0.1453693,-0.27587512
38.0,4,10.0,0,Exec-managerial,Unmarried,Black,Male,0.0,0.0,43.0,39,0.022314703,False,0.035063334,0.0130988145,-0.16295749,-0.18738237,-0.32122576,-1.6001792,0.009972723,-0.3844425,-0.18699273,-0.0595557,0.19944859,0.007837787
33.0,6,9.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.16038883,False,-0.21867478,-0.24033736,-0.42690527,0.087681495,-0.15866753,0.76438886,0.01947989,0.04200621,-0.20886731,-0.08728707,-0.09810375,0.012577344
45.0,4,9.0,0,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,10520.0,0.0,40.0,39,0.98034567,True,0.40085137,0.02616713,-0.3954271,-0.33113214,-0.07838792,-0.8489177,0.043735836,0.07064373,6.2710114,-0.02812891,-0.09178811,0.013609678
50.0,4,9.0,0,Farming-fishing,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.020497544,False,0.4833583,0.0224603,-0.52483773,-0.17117755,-0.86348504,-1.4030067,0.014094462,0.13623442,-0.19386558,-0.057050254,-0.17196178,0.0051287236
18.0,4,7.0,4,Armed-Forces,Own-child,Black,Female,0.0,0.0,16.0,39,0.00063806935,False,-2.643109,-0.07186594,-0.6081963,-0.40765694,0.16018355,-1.2969768,0.002301029,0.07358875,-0.2024211,-0.07500517,-1.1308316,-0.013800151
48.0,4,8.0,5,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,39,0.008799036,False,0.5489054,-0.010589379,-0.7299003,-0.5358501,-0.26798543,-1.6085935,-0.19950144,-0.31643423,-0.20543224,-0.06393007,-0.21064098,0.018302888
41.0,2,13.0,0,Tech-support,Unmarried,Black,Male,0.0,0.0,35.0,39,0.057654582,False,0.28973866,-0.11611642,0.58512026,-0.19311339,0.2722062,-1.5936011,0.0051092394,-0.31852794,-0.19217654,-0.06367594,-0.32637602,0.0001391506
31.0,4,10.0,4,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,39,0.0049864296,False,-0.33506772,-0.030755961,-0.17622752,-0.48267376,-0.34681198,-1.6994567,-0.24962196,-0.32343394,-0.20752428,-0.065112814,-0.2473151,0.010598593
32.0,4,13.0,2,Tech-support,Husband,Black,Female,0.0,0.0,40.0,39,0.60807055,True,-0.21150464,0.041594423,0.7413571,0.08469519,0.29490522,0.88985056,0.022469582,0.049501877,-0.20625493,-0.10180658,-0.043063775,0.02009465
19.0,4,8.0,4,Farming-fishing,Own-child,Black,Female,0.0,0.0,25.0,39,0.00063645776,False,-2.2414765,-0.05209058,-0.51026094,-0.41857275,-0.44940212,-1.3742524,0.00069676904,0.06532185,-0.21247338,-0.08150304,-0.9226537,-0.019650653
25.0,2,9.0,4,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,39,0.005114195,False,-0.98737097,-0.038450986,-0.35324147,-0.5342556,0.29206562,-1.6056674,-0.23676006,-0.2507507,-0.20374101,-0.063711874,-0.14111997,-0.004973152
55.0,4,10.0,6,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,35.0,39,0.02733555,False,0.37124953,0.0016910569,-0.13180308,0.347326,-0.7986807,-1.4447064,0.019779505,-0.36524233,-0.19916911,-0.06071787,-0.17298378,0.0040378775
39.0,4,9.0,4,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.026230322,False,0.25515673,0.010332443,-0.46977437,-0.2957305,-0.35097644,-1.3965825,0.025429606,0.18504816,-0.19235867,-0.051588595,-0.2014173,0.010833398
65.0,6,10.0,2,Other-service,Husband,Black,Female,2290.0,0.0,40.0,39,0.13028227,False,0.0038412812,-0.36624438,-0.1527842,0.06460466,0.38025552,0.82984,0.019025248,0.044792794,-1.438653,-0.09681973,-0.048477612,0.004783335
31.0,4,10.0,4,Armed-Forces,Not-in-family,Black,Male,0.0,1504.0,40.0,39,0.051004726,False,-0.14165069,-0.0023806875,-0.19449694,-0.2970257,0.2712966,-1.1847985,0.025970096,-0.30223256,-0.20191908,0.4147668,-0.18580589,0.017425416
23.0,4,9.0,4,,Not-in-family,Black,Female,0.0,0.0,38.0,39,0.0041177124,False,-2.004478,-0.043411925,-0.3397296,-0.29642516,0.026647247,-1.1723732,0.007056592,0.09987585,-0.1980711,-0.06283354,-0.3549593,-0.0069948225
32.0,4,10.0,4,Armed-Forces,Not-in-family,Black,Female,0.0,0.0,50.0,39,0.11397453,False,-0.15138611,0.017707607,-0.23984316,-0.26626247,0.13895617,-1.0203792,0.024318958,0.14506522,-0.18181425,-0.049838826,0.6638779,0.011458952
27.0,4,13.0,0,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,39,0.010888314,False,-0.898673,-0.02209935,0.5907651,-0.036762394,-0.7022851,-1.6635187,-0.19020648,0.060520213,-0.20632385,-0.07921546,-0.22569369,0.007004932
40.0,4,6.0,0,Transport-moving,Not-in-family,Black,Male,0.0,0.0,35.0,39,0.01046235,False,0.3287478,-0.010777234,-0.75667447,-0.20829935,-0.5246035,-1.3380245,0.0097552845,-0.28571102,-0.20386232,-0.058511306,-0.3623302,0.0034695175
43.0,5,14.0,2,Other-service,Husband,Black,Female,0.0,0.0,50.0,39,0.86679834,True,0.213882,0.14087431,1.0586466,0.08017884,0.5219323,0.7172861,0.02939124,0.058623962,-0.17091082,-0.09164441,0.43559042,0.021723002
53.0,4,14.0,2,Tech-support,Husband,Black,Female,3103.0,0.0,40.0,39,0.9250354,True,0.40632322,0.0728769,0.80586195,0.077124365,0.25165856,0.89045453,0.020350846,0.06069341,1.0862985,-0.088687755,0.055899903,0.01659033
55.0,4,9.0,2,Sales,Husband,Black,Female,0.0,0.0,53.0,39,0.28951055,False,0.3655175,0.029355701,-0.43380472,0.08068143,-0.7190388,0.72222435,0.018699052,0.058372047,-0.19199416,-0.08249425,0.3861098,0.011239325
68.0,1,9.0,0,Tech-support,Not-in-family,Black,Male,0.0,3683.0,40.0,39,0.43045974,False,-0.24155958,0.2655741,-0.55212504,-0.13281582,0.3724246,-0.8137383,0.016198043,-0.3411327,-0.13454601,2.4062157,0.023031669,-0.0048736637
22.0,4,9.0,4,Craft-repair,Own-child,Black,Female,0.0,0.0,16.0,39,0.0005937732,False,-2.032539,-0.06458546,-0.38998634,-0.42863888,-0.5230014,-1.4423573,0.005977784,0.06165666,-0.20831579,-0.08288462,-1.1596658,-0.021439472
60.0,2,9.0,2,Farming-fishing,Husband,Black,Female,0.0,0.0,40.0,39,0.17465663,False,0.26985475,-0.06695555,-0.42167017,0.06557101,-0.8656458,0.8403266,0.016985746,0.04209041,-0.20342393,-0.076462135,-0.01604758,0.005027508
44.0,4,14.0,2,Other-service,Wife,Black,Male,0.0,0.0,24.0,39,0.8305702,True,0.45065582,0.057681393,0.97144586,0.08958833,0.53919315,1.6766263,0.033067714,-0.112232104,-0.19952424,-0.09674877,-0.7035088,0.02606071
62.0,0,9.0,2,Adm-clerical,Husband,Black,Female,0.0,0.0,40.0,39,0.2878572,False,0.35989413,0.13536438,-0.42887843,0.07659719,-0.48244184,0.85205925,0.025826694,0.054539498,-0.19557329,-0.073137596,-0.09670881,0.009274869
39.0,2,9.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.29412073,False,0.18821602,-0.0133492295,-0.395911,0.08972792,-0.16363433,0.8208523,0.019210944,0.04525654,-0.19653037,-0.07475893,-0.054605506,0.0027013498
58.0,4,10.0,2,Farming-fishing,Wife,Black,Male,0.0,0.0,30.0,39,0.19524577,False,0.07521801,-0.015518084,-0.06903323,0.08297791,-0.79025424,1.3780328,0.015891258,-0.112659946,-0.21523727,-0.08884865,-0.5438417,0.009626148
49.0,7,10.0,2,Tech-support,Husband,Black,Female,0.0,0.0,50.0,39,0.44202644,False,0.3658593,-0.26684237,-0.18245125,0.07954122,0.11521288,0.7127539,0.003945006,0.059468884,-0.19381842,-0.08560567,0.2957146,0.0059091905
21.0,4,10.0,4,Farming-fishing,Own-child,Black,Male,0.0,0.0,40.0,39,0.0011732717,False,-2.2448044,-0.015650867,-0.17371222,-0.4704157,-0.41112232,-1.5953935,0.0018351825,-0.17440458,-0.21205631,-0.08122606,-0.20635864,-0.020834515
36.0,6,15.0,4,Tech-support,Not-in-family,Black,Female,0.0,0.0,55.0,39,0.7105164,True,0.28759015,-0.10891817,1.8710741,-0.10574669,0.34806702,-0.81774426,0.011836387,0.1521994,-0.14818327,-0.053728215,0.5744062,0.029670784
41.0,4,13.0,0,Other-service,Unmarried,Black,Male,0.0,0.0,45.0,39,0.2793972,False,0.24068844,0.08516938,0.7777818,-0.08412721,0.5817686,-1.366162,0.01904856,-0.3168514,-0.17164756,-0.06614688,0.48228008,0.013374052
41.0,4,11.0,2,Armed-Forces,Husband,Black,Female,4386.0,0.0,60.0,39,0.65472525,True,0.1965194,0.051758464,-0.02568238,0.08422546,0.0544761,0.82210106,0.021179857,0.049275342,0.6960926,-0.081263356,-0.101743594,0.015566247
22.0,4,10.0,4,Tech-support,Own-child,Black,Female,0.0,0.0,98.0,39,0.00859561,False,-1.8942887,-0.0065461933,-0.21421975,-0.4910331,0.08867951,-1.5185552,-0.0015639965,0.07496861,-0.18992095,-0.068720676,0.6241262,-0.008162419
42.0,2,14.0,5,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,45.0,39,0.39413092,False,0.3363162,-0.04301635,1.1501797,-0.23368156,0.54239583,-1.2201494,-0.28846017,0.19233704,-0.16304763,-0.061019905,0.48159415,0.019200256
47.0,7,13.0,2,Tech-support,Husband,Black,Female,0.0,0.0,60.0,39,0.62989104,True,0.35803246,-0.21509533,0.5754716,0.07121394,0.13475439,0.70226234,0.001656092,0.061584633,-0.18903856,-0.098183766,0.26008967,0.011630896
